timestamp,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],lat,lon,alt,alt_ellipsoid,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,gps_hvel[0]_ratio,gps_hvel[1]_ratio,gps_vvel_ratio,gps_hpos[0]_ratio,gps_hpos[1]_ratio,gps_vpos_ratio,gps_hvel[0]_var,gps_hvel[1]_var,gps_vvel_var,gps_hpos[0]_var,gps_hpos[1]_var,gps_vpos_var,gps_hvel[0]_inn,gps_hvel[1]_inn,gps_vvel_inn,gps_hpos[0]_inn,gps_hpos[1]_inn,gps_vpos_inn,lat_glob,lon_glob,alt_glob,alt_ellipsoid_glob,eph_glob,epv_glob,x_loc,y_loc,z_loc,vx_loc,vy_loc,vz_loc,eph_loc,epv_loc,evh_loc,heading_loc,class
845959156,0.058334608,0.05171061,-0.066191085,0.26239857,0.0,0.0,0.0,-1.0,362048211,1382529255,38408,75504,2.0670002,2.8700001,0.77,1.14,96,22,0.025,0.025,0.004,-0.016,1.6504296,0.014316437,6.1783435e-06,0.0032615846,0.00016000104,0.01188356,0.0,0.22263639,0.22264855,0.48004934,4.3832426,4.3832436,0.0,-0.28228354,0.018516192,0.197846,-0.13241255,0.0039607882,0.0,36.20481947539375,138.2529255647786,53.069344,74.9234,2.8050168,4.169799,0.16405632,0.535186,-4.1204276,-0.35508952,0.07031309,0.08209663,0.5273459,0.40586224,0.16508676,-2.3197904,benign flight
507896842,0.11379266,0.07805043,-0.0764292,0.2793545,0.0,0.0,0.0,-1.0,362048033,1382529132,51745,88842,3.006,3.2730002,4.16,30.699999,131,42,1.4740001,-1.0480001,-1.0370001,-0.674,2.7647352,0.027929565,4.712507e-06,0.009222248,0.00067884556,0.014532241,0.0,1.4247482,1.424742,3.1521766,7.183441,7.183435,0.0,-0.9974041,-0.48792154,0.8524986,0.3491578,0.055786997,0.0,36.20481355269608,138.25292159288713,44.19983,85.79433,2.337798,4.377133,2.8081915,0.4993981,0.057422675,-0.3103096,0.39560488,0.008231763,0.7820947,0.45917735,0.27623874,-2.5105805,gps jamming
683958055,0.14836606,0.06461766,-0.06984535,0.24941747,0.0,0.0,0.0,-1.0,362048311,1382529184,39876,76972,2.4310002,3.4140003,0.77,1.3399999,100,24,0.085,-0.053000003,0.066,0.013,0.18628335,0.00026789814,8.655992e-06,0.0038319163,0.0019497089,0.016980244,0.0,0.28926322,0.28926256,0.6074825,6.2834864,6.2834883,0.0,-0.044015076,-0.00211671,-0.24123754,-0.5534205,-0.23032765,0.0,36.20482707067661,138.25291529241645,52.331783,77.03258,2.8381107,4.1756563,1.0086132,-0.38649517,-3.382865,0.0030570398,-0.07364695,-0.07971331,0.68179715,0.4621751,0.21975961,-2.3057015,benign flight
806758973,0.099201806,0.04259501,-0.09380556,0.25593564,0.0,0.0,0.0,-1.0,362048135,1382529233,37901,74997,2.085,3.038,0.77,1.3299999,96,17,0.78900003,-0.33100003,0.716,0.156,2.139812,0.0049777366,6.7262717e-06,5.7873247e-05,0.0005919834,0.01246033,0.0,0.30707347,0.30707312,0.6688016,4.497662,4.4976616,0.0,0.19548215,-0.15856162,0.03110696,0.2579991,-0.07311158,0.0,36.2048156983436,138.25292228963727,52.84681,75.00811,2.8058941,4.169927,-0.2559325,0.24132602,-3.8978908,0.01189963,0.056442615,-0.02316249,0.53199315,0.40717402,0.1706791,-2.3169146,benign flight
359251920,0.06388651,0.07557498,-0.089084014,0.28081414,0.0,0.0,0.0,-1.0,362048211,1382529148,48162,85259,1.7900001,2.581,0.84,1.3,100,29,0.052,0.052,-0.008,-0.006,5.739625,4.374855e-05,6.246125e-06,0.0026831438,8.315642e-05,0.0062016537,0.0,0.10173459,0.10173451,0.20888075,3.3497357,3.349736,0.0,0.009298516,0.010548386,0.11836988,-0.075571656,-0.08344939,0.0,36.20482030189688,138.2529138265407,51.91893,85.12874,2.7124228,3.9265518,1.6458958,0.15491277,-0.22010104,-0.062542334,0.0431697,0.11039239,0.47222424,0.37084594,0.14612204,-2.365052,gps spoofing
676458349,0.102183625,0.07404061,-0.07159858,0.2561093,0.0,0.0,0.0,-1.0,362048256,1382529211,39833,76929,2.3400002,3.325,0.77,1.3399999,100,26,0.028,-0.006,-0.027,0.028,6.1633263,0.031818572,6.337374e-06,0.0028477227,0.0011597619,0.0144748185,0.0,0.1288609,0.12885755,0.26486656,5.595423,5.595422,0.0,0.21674052,0.3201587,-0.13731956,-0.40278277,-0.3067234,0.0,36.20482308876967,138.2529194700198,52.108543,76.86192,2.82077,4.1737185,0.6021738,0.032980286,-3.166237,0.2793041,0.3443366,0.026718624,0.622728,0.4497723,0.18514988,-2.3204381,benign flight
394497673,0.132856,0.06909967,-0.07522328,0.2754521,0.0,0.0,0.0,-1.0,362048056,1382529235,49080,86177,1.636,2.5210001,0.71,1.2099999,102,34,0.021000002,-0.019000001,-0.009000001,-0.030000001,1.9975964,8.6337095e-06,5.8513056e-06,0.021934476,0.00020968699,0.010933754,0.0,0.10112557,0.10112545,0.21374838,2.811189,2.811189,0.0,-0.002534342,0.0046719583,-0.3423616,-0.12139499,0.015288651,0.0,36.20480462991737,138.25292390091778,45.082703,86.780426,2.2567062,4.370765,1.8317124,0.6686248,-0.8279643,0.025241684,0.03568245,-0.36075872,0.4499544,0.38958097,0.14012113,-2.503257,gps jamming
524099029,0.14089853,0.09621236,-0.16496164,0.29372397,0.0,0.0,0.0,-1.0,362048433,1382529579,56890,93986,5.4940004,9.134001,0.71,1.2099999,147,26,2.042,-2.0210001,-0.29000002,0.05,2.2739425,0.09649065,7.0974697e-06,0.00056438305,0.0016071642,0.015823,0.0,1.5241969,1.5241209,3.2937875,31.327295,31.327112,0.0,1.9174902,0.09962857,-0.21557817,1.1219192,0.95010567,0.0,36.20484673324012,138.25296827564785,44.599705,87.83452,2.6836405,4.3810816,6.7631826,4.6784883,-0.35867596,-0.6463834,0.2578641,-0.104466304,1.4978677,0.49057862,0.3555377,-2.363999,gps jamming
841959033,0.033610053,0.043469686,-0.06441811,0.26592815,0.0,0.0,0.0,-1.0,362048211,1382529255,38093,75189,2.1330001,2.983,0.77,1.14,96,50,0.017,-0.011000001,-0.012,-0.033,1.6504296,0.00037522626,7.0264177e-06,0.00065400574,4.3566297e-06,0.010580973,0.0,0.10157796,0.10157772,0.21366434,4.8185644,4.818564,0.0,-0.030868558,0.00645771,0.05910535,-0.022908896,-0.0109497905,0.0,36.20482091322723,138.25292556199324,53.201653,74.91043,2.8082454,4.169814,0.3239361,0.5349361,-4.2527337,0.0020834403,-0.044025443,0.03943689,0.5442576,0.40601492,0.1428242,-2.347607,benign flight
370151869,0.16710016,0.07139272,-0.07274453,0.2796325,0.0,0.0,0.0,-1.0,362048203,1382529152,48144,85240,1.5940001,2.354,0.84,1.3,106,21,0.051000003,-0.0050000004,-0.051000003,0.05,5.739625,0.0017430955,6.259587e-06,0.0020172002,0.00010628303,0.0060317707,0.0,0.1009387,0.10093879,0.20867053,2.635393,2.635393,0.0,0.06632228,-0.029338907,0.102582924,0.073298454,-0.08368057,0.0,36.20482096895795,138.25291462713488,51.895664,85.10832,2.706563,3.9261916,1.718554,0.22491829,-0.19742209,0.016366564,-0.032450594,0.105282284,0.4449305,0.3683696,0.14569691,-2.3838277,gps spoofing
340698630,0.09433244,0.10242687,-0.07165427,0.27248532,0.0,0.0,0.0,-1.0,362048075,1382529191,49039,86135,1.2030001,1.8750001,0.71,1.2099999,105,16,0.042000003,0.011000001,-0.041,0.13900001,0.0,0.00077128544,3.9592383e-06,0.0015105408,0.0012243118,0.011634458,0.0,0.10487583,0.104824975,0.21721165,1.5353981,1.5354013,0.0,-0.03523812,-0.04495831,0.09056863,-0.21678364,0.016144186,0.0,36.20480478718561,138.2529188469731,44.629333,86.58568,2.2452729,4.3719554,1.8596166,0.1534898,-0.3680594,-0.08755216,0.098509334,0.06752054,0.3870018,0.40498337,0.15305926,-2.4892209,gps jamming
619159012,-0.08023692,0.06228948,-0.055380296,0.26188657,0.0,0.0,0.0,-1.0,362048158,1382529219,41029,78125,1.7500001,3.0690002,0.77,1.35,103,34,0.043,-0.043,-0.006,-0.047000002,1.1893106,0.0018470099,5.2233204e-06,0.10936799,0.000122048375,0.012280655,0.0,0.1632946,0.16329606,0.29806742,3.1760824,3.1760826,0.0,0.02010516,0.08683453,-0.90276015,-0.09844233,0.038218796,0.0,36.20481506894639,138.2529223818969,52.545227,78.71225,2.7956316,4.169596,-0.3259183,0.24960396,-3.5963113,-0.0001535397,0.012422912,-0.993248,0.4749006,0.40377402,0.23750223,-2.3800824,benign flight
805058192,0.15061332,0.06753137,-0.085814044,0.25676042,0.0,0.0,0.0,-1.0,362048136,1382529208,38088,75184,2.0310001,3.019,0.77,1.3299999,96,32,0.026,-0.022000002,-0.014,-0.003,2.139812,0.00029281247,6.3751554e-06,0.00012530075,0.0007982524,0.010619476,0.0,0.1018791,0.10187842,0.21370722,4.2831125,4.2831125,0.0,-0.027309097,-0.0026895646,0.025873575,0.2923613,0.1016397,0.0,36.20481628333522,138.25292198521385,52.84827,74.99539,2.8029966,4.1686525,-0.17988381,0.22349818,-3.896917,-0.021446146,0.0024313643,0.01672569,0.5245954,0.39407238,0.14956716,-2.3259962,benign flight
780159936,0.09336087,0.104705215,-0.073993504,0.2585282,0.0,0.0,0.0,-1.0,362048164,1382529225,37972,75068,2.0960002,3.226,0.77,1.3399999,97,19,0.333,0.275,-0.18800001,-0.075,2.139812,0.0054971036,6.694188e-06,0.0006531094,0.00047641533,0.01491864,0.0,0.37274638,0.372748,0.8038363,4.5052114,4.505211,0.0,-0.22633082,0.032608986,0.11456363,0.23164368,-0.14725249,0.0,36.20481701165347,138.2529216890151,52.740826,74.950096,2.8169231,4.173372,-0.10989912,0.18743557,-3.7919087,-0.34297004,0.22076611,-0.0276286,0.5873925,0.44105655,0.20335014,-2.3014338,benign flight
440196246,0.1316568,0.059477035,-0.070287175,0.27600488,0.0,0.0,0.0,-1.0,362048127,1382529223,48471,85567,1.5250001,2.329,0.71,1.2099999,101,28,0.028,0.027,-0.008,-0.040000003,1.9975964,0.00024111928,4.1682183e-06,2.0710788e-05,0.000102236656,0.009415138,0.0,0.10091892,0.10091897,0.21214215,2.4102883,2.4102883,0.0,0.011943433,0.024664504,0.010480495,0.069396496,0.07848883,0.0,36.2048130789504,138.25292304995097,44.55907,85.68399,2.2517767,4.3700976,2.7775326,0.5966627,-0.30639598,0.013863418,-0.024103753,-0.0077813086,0.43173838,0.38618731,0.14335012,-2.5127165,gps jamming
641058897,0.18606862,0.043121014,-0.07128293,0.26282853,0.0,0.0,0.0,-1.0,362048192,1382529167,39379,76476,2.329,3.6090002,0.77,1.35,102,40,0.022000002,0.011000001,-0.019000001,0.064,6.1633263,0.0012325626,6.2622344e-06,1.07569406e-07,0.0002992589,0.012502665,0.0,0.18555875,0.18556543,0.3985943,5.6474543,5.6474543,0.0,-0.03853617,0.07561763,0.0010353327,-0.20555115,-0.041478842,0.0,36.20481725517417,138.25291603383954,51.85381,76.877625,2.8180828,4.1702757,-0.07667384,-0.3180074,-2.919541,-0.051286004,0.035614844,0.124651864,0.5999434,0.4120351,0.16401604,-2.3018851,benign flight
379797723,0.071633466,0.07023561,-0.07332846,0.26806843,0.0,0.0,0.0,-1.0,362048038,1382529234,49540,86637,1.7700001,2.664,0.71,1.2099999,102,15,0.2,0.172,0.10300001,-0.104,1.9975964,0.010682171,2.0429159e-06,0.0011283907,4.088937e-05,0.016154338,0.0,0.5474409,0.54743946,1.1987852,3.1831994,3.1831977,0.0,-0.3823564,0.074776486,0.18389522,-0.04277134,-0.057043612,0.0,36.20480305591959,138.25292244549212,44.438877,86.12541,2.2751744,4.375354,1.6630224,0.5424281,-0.18620132,-0.02021288,-0.04445851,-0.012238798,0.54066455,0.44171467,0.20775937,-2.51263,gps jamming
858657955,0.066105805,0.0255041,-0.07298685,0.001,0.0,0.0,0.0,-1.0,362048154,1382529216,39449,76546,3.4290001,4.793,0.77,1.14,98,22,0.328,-0.20300001,0.25800002,-0.09,1.6504296,0.003303538,5.6552276e-06,0.0002647537,7.386996e-05,0.021615312,0.0,1.0355315,1.0355316,2.2535255,12.438777,12.438752,0.0,0.29244307,-0.1657311,-0.12212998,0.15156285,0.005209014,0.0,36.20481582155732,138.2529220146437,53.10634,75.92319,2.949793,4.1816516,-0.21877451,0.19793843,-4.161129,-0.036976602,0.012611989,-0.13486661,1.0322491,0.50759196,0.2903645,-2.4494286,benign flight
699958352,0.11075492,0.050903067,-0.0705626,0.24477227,0.0,0.0,0.0,-1.0,362048277,1382529216,39256,76352,2.4610002,3.6460001,0.77,1.3399999,99,35,0.013,0.0050000004,-0.012,-0.014,0.18628335,0.0007872474,6.1003702e-06,0.00014983088,9.1984395e-05,0.01485919,0.0,0.21622647,0.21622792,0.4529638,6.5026145,6.5026155,0.0,-0.06523491,0.035453398,-0.041191008,0.12228441,0.069123924,0.0,36.204829596201,138.2529224523915,52.4166,76.83362,2.8302999,4.1726665,1.2894387,0.255929,-3.4676812,-0.024707641,-0.00251789,-0.052641954,0.6485149,0.4343313,0.19695723,-2.3154898,benign flight
369598096,0.005654866,0.07646371,-0.069876865,0.2706344,0.0,0.0,0.0,-1.0,362048043,1382529204,48903,85999,1.457,2.26,0.74,1.3199999,103,21,0.091000006,-0.063,0.066,-0.105000004,1.4001862,0.0018656768,4.553056e-06,0.0005258692,0.00028138235,0.010755979,0.0,0.10165422,0.10164985,0.21354212,2.2062175,2.206217,0.0,0.06885745,0.067849524,-0.05298472,0.12457836,-0.038027525,0.0,36.20480541405459,138.25291941952327,44.31312,85.77201,2.2511835,4.371427,1.925235,0.27092487,-0.06044647,-0.09748198,-0.06053302,-0.031234935,0.4286346,0.40095523,0.14781626,-2.5103025,gps jamming
311352001,0.16332482,0.05493009,-0.07737576,0.28008035,0.0,0.0,0.0,-1.0,362048187,1382529188,47940,85036,2.2580001,3.0670002,0.84,1.3,109,31,0.27800003,0.24000001,0.14,-0.044000003,5.739625,0.0006585308,7.15361e-06,0.004364275,0.0007417903,0.0066091437,0.0,0.108818606,0.10881821,0.22578825,5.084066,5.084066,0.0,0.001882764,0.042326156,0.15695557,0.307055,0.08781129,0.0,36.20482103221448,138.252919102439,51.85067,85.26114,2.7277534,3.927502,1.7246072,0.6283726,-0.15528281,0.053735442,-0.011497395,0.09858564,0.55914617,0.38311493,0.15006608,-2.3758526,gps spoofing
302552449,0.14398602,0.09796651,-0.07195811,0.28428233,0.0,0.0,0.0,-1.0,362048236,1382529163,47368,84464,2.1780002,3.075,0.84,1.3,101,16,0.032,0.015000001,0.028,-0.027,5.739625,0.00090405444,6.730293e-06,0.01147124,9.847167e-05,0.0066537964,0.0,0.10192118,0.101922,0.20932014,4.9159408,4.9159408,0.0,-0.016398717,0.047995582,0.24500825,0.11000919,0.016376108,0.0,36.20482462817467,138.25291609987778,51.574806,84.82139,2.7288518,3.9283793,2.1268532,0.35932946,0.12650195,-0.011810906,-0.014906383,0.24988219,0.56880444,0.3895447,0.15262996,-2.38305,gps spoofing
489098933,0.17902145,0.06836335,-0.07629309,0.28589895,0.0,0.0,0.0,-1.0,362048119,1382529180,48354,85450,1.363,2.1560001,0.71,1.2099999,100,30,0.049000002,0.049000002,-0.008,0.029000001,2.734358,0.0008083457,4.37557e-06,0.0009550675,6.476465e-07,0.009366948,0.0,0.10072929,0.100730516,0.21211395,1.9337101,1.93371,0.0,0.035928126,-0.045117922,0.07116585,0.0033192635,-0.0055954456,0.0,36.20481213070247,138.2529176899492,44.135735,85.34709,2.247557,4.3703895,2.6699207,0.11738822,0.12146224,0.016557442,-0.013758761,0.0070426166,0.4018354,0.3881222,0.13807714,-2.4937544,gps jamming
463898544,0.04998641,0.08903265,-0.0699189,0.27634388,0.0,0.0,0.0,-1.0,362048111,1382529172,48055,85152,1.4870001,2.344,0.71,1.2099999,99,24,0.018000001,-0.002,-0.018000001,0.011000001,2.734358,6.477392e-05,3.7581515e-06,0.0011003639,0.00020549123,0.010876408,0.0,0.10457368,0.10457411,0.21378113,2.314016,2.314016,0.0,0.00970968,0.013013142,-0.076687194,0.10903096,0.056490168,0.0,36.20481214404767,138.25291737537285,44.409634,85.17601,2.2559414,4.372003,2.6839552,0.10940461,-0.15518782,-0.03085718,-0.11939762,-0.078269474,0.44334155,0.40568402,0.15708749,-2.4968598,gps jamming
738558070,0.085527554,0.09983541,-0.0784584,0.26122433,0.0,0.0,0.0,-1.0,362048189,1382529197,38404,75500,1.7730001,2.8290002,0.77,1.3399999,113,16,0.022000002,-0.022000002,-0.001,-0.027,2.6998765,0.0065813353,5.1481707e-06,0.00038207107,0.00031092277,0.010964316,0.0,0.101284854,0.101285286,0.21409197,3.2521074,3.2521076,0.0,-0.12909198,0.023541592,0.04522122,0.04403829,0.15899326,0.0,36.20481918361462,138.2529216252585,52.46026,75.64288,2.7951977,4.169046,0.13161194,0.18171504,-3.5113401,-0.0555532,0.0024561153,0.012393807,0.47234002,0.39804786,0.14105268,-2.3129733,benign flight
727960640,0.14126064,0.070945255,-0.08256,0.26247182,0.0,0.0,0.0,-1.0,362048208,1382529229,38447,75544,1.756,2.8650002,0.77,1.3399999,106,22,0.032,0.0,0.032,-0.120000005,2.6998765,0.0002487788,6.463581e-06,0.001660561,0.0002634001,0.011024918,0.0,0.10145862,0.101459004,0.21415974,3.2150018,3.2150018,0.0,0.018266063,-0.025120135,-0.09429015,0.14550188,0.05259949,0.0,36.20482220133121,138.2529230454651,52.433876,75.81874,2.7945874,4.168696,0.46716672,0.30914217,-3.4849582,-0.018155195,-0.08818498,-0.05516453,0.46871465,0.3943645,0.14200187,-2.3221917,benign flight
344751343,0.10977191,0.075830415,-0.07394973,0.28774515,0.0,0.0,0.0,-1.0,362048188,1382529123,47979,85075,1.8870001,2.657,0.84,1.3,100,28,0.015000001,-0.009000001,-0.012,-0.003,5.739625,0.00028817853,6.3011544e-06,0.0061393855,2.4018384e-05,0.006209007,0.0,0.101157516,0.10115747,0.2088292,3.6780915,3.6780918,0.0,-0.0037833918,0.026996024,0.17903093,0.046995163,0.031700283,0.0,36.2048192729194,138.25291266214353,51.907127,84.893105,2.714006,3.9265265,1.5300331,0.05300193,-0.21111953,-0.009548643,0.031621557,0.18362346,0.48872605,0.37204453,0.1481235,-2.3746448,gps spoofing
811960038,0.0070171193,0.079368725,-0.08017709,0.26499173,0.0,0.0,0.0,-1.0,362048111,1382529234,38203,75299,2.1330001,3.1230001,0.77,1.3299999,96,15,0.016,0.013,0.009000001,-0.049000002,2.139812,0.06070114,5.9890963e-06,0.0014224895,0.00021118564,0.012554413,0.0,0.105388395,0.10539534,0.21588421,4.8090825,4.8090844,0.0,-0.39991236,0.25039077,-0.08762035,0.15934312,0.061264247,0.0,36.20481124839597,138.25292442818142,52.97259,75.19449,2.8136864,4.1720796,-0.7507441,0.43320557,-4.023674,-0.3298988,0.12548074,-0.103893414,0.5716685,0.42865816,0.16123708,-2.3311462,benign flight
671056937,0.09945662,0.05609421,-0.08649888,0.25498965,0.0,0.0,0.0,-1.0,362048201,1382529186,39875,76971,1.9540001,3.1000001,0.77,1.3399999,101,24,0.071,-0.071,0.001,-0.054,6.1633263,0.0005191306,6.0796124e-06,0.00012711156,0.00015023655,0.011907606,0.0,0.118057735,0.1180576,0.24873579,3.96166,3.96166,0.0,-0.03914313,-0.021112548,0.028114585,-0.033359095,-0.12198218,0.0,36.20482004132679,138.252917036058,52.116714,76.83443,2.802173,4.1696043,0.22493392,-0.23284176,-3.1673698,0.002693233,-0.0048180535,0.007848681,0.520285,0.4065219,0.1570925,-2.3175116,benign flight
705658315,0.008722041,0.09645297,-0.070611365,0.25594237,0.0,0.0,0.0,-1.0,362048293,1382529231,39058,76154,2.217,3.3820002,0.77,1.3399999,99,21,0.038000003,-0.037,0.007,-0.079,0.18628335,0.000361608,5.177014e-06,0.0014200757,1.1983522e-05,0.011666797,0.0,0.12530693,0.12530734,0.26619843,5.036619,5.036619,0.0,-0.03365709,0.016046576,0.097213924,-0.038844705,-0.021859646,0.0,36.20482897473525,138.25292299730174,52.42957,76.58367,2.8097723,4.169543,1.2207533,0.30306113,-3.4791732,-0.034570865,-0.016592767,0.012267593,0.5597171,0.40554705,0.15349391,-2.3217843,benign flight
348797467,0.082221605,0.07971994,-0.07531227,0.26818892,0.0,0.0,0.0,-1.0,362048074,1382529194,49098,86194,1.1830001,1.8900001,0.71,1.2099999,104,28,0.027,0.001,0.027,-0.035,0.0,0.002001877,2.0062912e-06,0.00019378217,7.43889e-05,0.011362732,0.0,0.10093005,0.1009252,0.21414083,1.4703158,1.470317,0.0,-0.027444528,-0.07107036,0.032208957,-0.031175852,-0.05229132,0.0,36.204807289075006,138.25291873190122,44.626343,86.34834,2.2417035,4.370584,2.1337278,0.2092284,-0.37366784,-0.0011534512,-0.07473549,0.010298348,0.37567863,0.3916554,0.14365521,-2.4981134,gps jamming
401696387,0.16697249,0.079252146,-0.0817095,0.23573649,0.0,0.0,0.0,-1.0,362048068,1382529226,49068,86164,1.6290001,2.535,0.71,1.2099999,102,25,0.11000001,-0.078,-0.078,0.003,1.9975964,0.004360945,6.0945977e-06,7.448101e-05,8.8680594e-05,0.012020299,0.0,0.21709725,0.21709779,0.46971726,2.7523947,2.7523954,0.0,0.15384644,-0.05823977,0.029574066,-0.07811594,0.07354528,0.0,36.20480624560074,138.2529233399309,44.963753,86.34629,2.2601335,4.3723497,2.015012,0.6337063,-0.7239688,0.02674259,-0.055290125,0.03201471,0.46401107,0.40907198,0.15957206,-2.4983544,gps jamming
663658397,0.009308431,0.06157395,-0.07222528,0.24599396,0.0,0.0,0.0,-1.0,362048205,1382529159,39703,76799,2.2510002,3.4830003,0.77,1.35,101,45,0.096,0.096,0.003,-0.023000002,6.1633263,0.0016318093,6.5937456e-06,0.00038522625,0.00072363194,0.015608576,0.0,0.11315274,0.113152355,0.21941218,5.229161,5.2291617,0.0,0.06794183,-0.047824845,-0.045968283,-0.30757064,0.18005583,0.0,36.20481840235381,138.25291744252354,52.08348,77.065285,2.8262668,4.1752286,0.0374882,-0.1929214,-3.135187,0.06390589,-0.07442251,-0.06316859,0.66325307,0.46714777,0.20998083,-2.3183668,benign flight
836359392,0.071400456,0.04496182,-0.08486407,0.26900196,0.0,0.0,0.0,-1.0,362048201,1382529254,37812,74908,2.186,3.131,0.77,1.14,96,40,0.13000001,0.12900001,-0.019000001,0.016,1.6504296,0.0018465923,7.0972133e-06,0.00012713182,5.4962584e-05,0.015266906,0.0,0.76555926,0.76555604,1.6833804,4.9670224,4.9670167,0.0,0.09113799,0.187994,-0.07314561,-0.08261362,0.028385043,0.0,36.20481970227988,138.2529261095865,53.13768,74.70605,2.8200312,4.17355,0.1892849,0.58406854,-4.1887608,0.24881355,0.2204551,-0.052858714,0.60212183,0.4427396,0.21476129,-2.32241,benign flight
747259668,0.042274494,0.046903145,-0.07170527,0.25775793,0.0,0.0,0.0,-1.0,362048248,1382529125,37986,75083,2.0500002,3.1780002,0.77,1.3399999,105,21,0.038000003,0.037,0.010000001,0.12200001,0.24033602,0.00012990566,5.98668e-06,0.0012995193,0.0006074759,0.015865678,0.0,0.35237956,0.3523745,0.7601178,4.3936253,4.3936276,0.0,0.03382902,0.01983082,-0.15714546,-0.25831285,0.048328757,0.0,36.20482187950357,138.25291289226004,52.573566,75.613914,2.820576,4.175058,0.39708906,-0.605384,-3.615846,0.06946858,0.028353816,-0.034080625,0.613423,0.45400143,0.20349559,-2.370381,benign flight
544898634,0.21359679,0.08161719,-0.12691222,0.28010693,0.0,0.0,0.0,-1.0,362048012,1382529098,46911,84008,5.715,9.370001,0.72999996,1.2099999,146,22,0.24000001,0.013,0.23900001,0.125,2.8430917,0.0064928476,3.4631862e-06,0.0031656893,0.0017499871,0.01560984,0.0,0.97114176,0.97107524,2.0634317,33.79959,33.799488,0.0,-0.39703512,0.039068893,-0.40410963,1.2160268,-0.6507095,0.0,36.20481026523792,138.25290405098934,43.9729,87.10768,2.6734865,4.380595,2.520338,-1.1869903,0.28746802,-0.6638423,0.592306,-0.2561353,1.4853177,0.48721242,0.33651206,-2.4455962,gps jamming
342897081,0.069550894,0.06133199,-0.08429361,0.27218768,0.0,0.0,0.0,-1.0,362048072,1382529192,49053,86149,1.1830001,1.8610001,0.71,1.2099999,105,29,0.044000003,-0.042000003,0.014,-0.102000006,0.0,0.029935323,3.4019433e-06,0.00044959714,0.00028619342,0.010921696,0.0,0.107469924,0.10746812,0.22877647,1.4734503,1.4734496,0.0,-0.095583625,-0.2835971,0.05070928,-0.10267568,-0.025256723,0.0,36.20480550714823,138.25291859506564,44.57135,86.44786,2.2430239,4.371188,1.9456925,0.20845065,-0.31383845,-0.28723487,-0.19003595,-0.068994164,0.37559283,0.3967988,0.13841365,-2.4740763,gps jamming
615960811,-0.013571523,-0.031363275,0.0028312623,0.001,0.0,0.0,0.0,-1.0,362048149,1382529222,41074,78170,1.751,3.0700002,0.77,1.35,103,27,0.017,-0.017,0.0,-0.040000003,1.1893106,0.00030169124,4.2951942e-06,0.0002545028,4.1161566e-05,0.0116174305,0.0,0.10689341,0.1068933,0.22568308,3.1819437,3.1819437,0.0,-0.011705906,0.028394,0.037893593,0.05722189,-0.020222843,0.0,36.20481530765058,138.25292182273947,51.872658,78.04694,2.7942147,4.169186,-0.2993756,0.19943391,-2.923741,-0.002081004,0.0054943543,-0.02945501,0.46648774,0.39951372,0.14586446,-2.4492955,benign flight
846757656,0.10922705,0.064616546,-0.06296474,0.2591219,0.0,0.0,0.0,-1.0,362048211,1382529255,38408,75504,2.0670002,2.8700001,0.77,1.14,96,22,0.025,0.025,0.004,-0.016,1.6504296,0.031460747,5.96236e-06,0.0006647455,0.0005401718,0.012121788,0.0,0.106255546,0.10625516,0.21539363,4.3404202,4.3404226,0.0,-0.2890882,0.221418,0.059829332,-0.24210393,0.022388875,0.0,36.20481865991471,138.252926320588,53.011356,74.912155,2.8057835,4.170124,0.07337919,0.6030005,-4.062438,-0.15242879,0.13980523,0.044265237,0.53140956,0.4091856,0.16520394,-2.3183322,benign flight
301953809,0.2589241,0.04570147,-0.07489261,0.2841488,0.0,0.0,0.0,-1.0,362048241,1382529161,47319,84416,2.2010002,3.095,0.84,1.3,101,25,0.047000002,-0.021000002,0.042000003,-0.080000006,5.739625,0.0003793884,6.6361617e-06,0.010936322,2.4505473e-05,0.006826392,0.0,0.102723464,0.10272474,0.20950738,4.982607,4.9826064,0.0,-0.030221064,0.03121401,0.2393345,0.05524969,0.02860272,0.0,36.20482466691089,138.25291594775513,51.558937,84.830345,2.7308078,3.9286873,2.1350775,0.33776224,0.14807971,0.011402516,-0.022963017,0.23310077,0.5795526,0.39522702,0.15769526,-2.384184,gps spoofing
300554084,-0.02131087,0.08679165,-0.07001964,0.28567833,0.0,0.0,0.0,-1.0,362048246,1382529162,47441,84537,2.2280002,3.1230001,0.84,1.3,101,36,0.051000003,0.0050000004,-0.051000003,0.063,5.739625,0.046962153,6.337382e-06,0.0002541774,4.068873e-05,0.007354516,0.0,0.12783311,0.12781812,0.26003033,5.183637,5.183637,0.0,-0.2237646,0.38738272,0.040649056,-0.07261467,0.049280584,0.0,36.20482382742686,138.25291772735682,51.499065,84.82289,2.7362525,3.9294703,2.0300555,0.5144925,0.19601561,-0.19578147,0.36987326,0.23402306,0.6072145,0.40006596,0.17477074,-2.388514,gps spoofing
